date,areaType,areaCode,areaName,metric,age,rate,value
"2020-09-25",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",8.5,674
"2020-09-25",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",18.4,746
"2020-09-25",nation,E92000001,England,cumAdmissionsByAge,"85+",1876.1,25609
"2020-09-25",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",556.4,49042
"2020-09-24",nation,E92000001,England,newAdmissions,,,288
"2020-09-24",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",112.2,37982
"2020-09-24",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",8.5,673
"2020-09-24",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",18.3,743
"2020-09-24",nation,E92000001,England,cumAdmissionsByAge,"85+",1873.3,25570
"2020-09-24",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",555.1,48932
"2020-09-23",nation,E92000001,England,newAdmissions,,,314
"2020-09-23",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",111.8,37851
"2020-09-23",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",8.5,671
"2020-09-23",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",18.2,739
"2020-09-23",nation,E92000001,England,cumAdmissionsByAge,"85+",1870.6,25533
"2020-09-23",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",553.9,48818
"2020-09-22",nation,E92000001,England,newAdmissions,,,268
"2020-09-22",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",111.4,37710
"2020-09-22",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",8.4,664
"2020-09-22",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",18.2,736
"2020-09-22",nation,E92000001,England,cumAdmissionsByAge,"85+",1867.7,25494
"2020-09-22",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",552.4,48694
"2020-09-21",nation,E92000001,England,newAdmissions,,,275
"2020-09-21",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",111.1,37588
"2020-09-21",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",8.3,659
"2020-09-21",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",18.1,735
"2020-09-21",nation,E92000001,England,cumAdmissionsByAge,"85+",1865.4,25462
"2020-09-21",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",551.2,48586
"2020-09-20",nation,E92000001,England,newAdmissions,,,237
"2020-09-20",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",110.7,37477
"2020-09-20",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",8.3,656
"2020-09-20",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",18.1,734
"2020-09-20",nation,E92000001,England,cumAdmissionsByAge,"85+",1862.7,25425
"2020-09-20",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",549.8,48463
"2020-09-19",nation,E92000001,England,newAdmissions,,,204
"2020-09-19",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",110.4,37372
"2020-09-19",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",8.3,653
"2020-09-19",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",18,730
"2020-09-19",nation,E92000001,England,cumAdmissionsByAge,"85+",1860.3,25393
"2020-09-19",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",548.8,48371
"2020-09-18",nation,E92000001,England,newAdmissions,,,205
"2020-09-18",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",110.2,37286
"2020-09-18",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",8.3,653
"2020-09-18",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",18,729
"2020-09-18",nation,E92000001,England,cumAdmissionsByAge,"85+",1858.2,25364
"2020-09-18",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",547.8,48283
"2020-09-17",nation,E92000001,England,newAdmissions,,,199
"2020-09-17",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",109.9,37182
"2020-09-17",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",8.2,652
"2020-09-17",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",18,728
"2020-09-17",nation,E92000001,England,cumAdmissionsByAge,"85+",1856.2,25337
"2020-09-17",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",547,48211
"2020-09-16",nation,E92000001,England,newAdmissions,,,183
"2020-09-16",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",109.6,37089
"2020-09-16",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",8.2,650
"2020-09-16",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",17.9,724
"2020-09-16",nation,E92000001,England,cumAdmissionsByAge,"85+",1854.2,25310
"2020-09-16",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",546.1,48138
"2020-09-15",nation,E92000001,England,newAdmissions,,,194
"2020-09-15",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",109.4,37013
"2020-09-15",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",8.2,648
"2020-09-15",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",17.8,721
"2020-09-15",nation,E92000001,England,cumAdmissionsByAge,"85+",1852,25279
"2020-09-15",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",545.3,48067
"2020-09-14",nation,E92000001,England,newAdmissions,,,172
"2020-09-14",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",109.1,36929
"2020-09-14",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",8.2,647
"2020-09-14",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",17.7,717
"2020-09-14",nation,E92000001,England,cumAdmissionsByAge,"85+",1850.4,25257
"2020-09-14",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",544.4,47984
"2020-09-13",nation,E92000001,England,newAdmissions,,,153
"2020-09-13",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",108.9,36857
"2020-09-13",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",8.1,644
"2020-09-13",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",17.7,715
"2020-09-13",nation,E92000001,England,cumAdmissionsByAge,"85+",1848.5,25232
"2020-09-13",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",543.6,47915
"2020-09-12",nation,E92000001,England,newAdmissions,,,143
"2020-09-12",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",108.7,36797
"2020-09-12",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",8.1,643
"2020-09-12",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",17.6,714
"2020-09-12",nation,E92000001,England,cumAdmissionsByAge,"85+",1847.2,25214
"2020-09-12",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",542.8,47842
"2020-09-11",nation,E92000001,England,newAdmissions,,,135
"2020-09-11",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",108.6,36749
"2020-09-11",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",8.1,643
"2020-09-11",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",17.6,711
"2020-09-11",nation,E92000001,England,cumAdmissionsByAge,"85+",1845.1,25185
"2020-09-11",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",542.1,47779
"2020-09-10",nation,E92000001,England,newAdmissions,,,143
"2020-09-10",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",108.4,36683
"2020-09-10",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",8.1,642
"2020-09-10",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",17.5,709
"2020-09-10",nation,E92000001,England,cumAdmissionsByAge,"85+",1843.5,25164
"2020-09-10",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",541.6,47734
"2020-09-09",nation,E92000001,England,newAdmissions,,,136
"2020-09-09",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",108.2,36620
"2020-09-09",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",8.1,640
"2020-09-09",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",17.5,707
"2020-09-09",nation,E92000001,England,cumAdmissionsByAge,"85+",1842,25143
"2020-09-09",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",540.9,47679
"2020-09-08",nation,E92000001,England,newAdmissions,,,99
"2020-09-08",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",108,36561
"2020-09-08",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",8.1,638
"2020-09-08",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",17.4,705
"2020-09-08",nation,E92000001,England,cumAdmissionsByAge,"85+",1840.3,25120
"2020-09-08",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",540.4,47628
"2020-09-07",nation,E92000001,England,newAdmissions,,,84
"2020-09-07",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",107.9,36512
"2020-09-07",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",8,636
"2020-09-07",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",17.4,703
"2020-09-07",nation,E92000001,England,cumAdmissionsByAge,"85+",1839.5,25109
"2020-09-07",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",539.9,47592
"2020-09-06",nation,E92000001,England,newAdmissions,,,85
"2020-09-06",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",107.8,36470
"2020-09-06",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",8,635
"2020-09-06",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",17.3,702
"2020-09-06",nation,E92000001,England,cumAdmissionsByAge,"85+",1838.8,25099
"2020-09-06",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",539.6,47562
"2020-09-05",nation,E92000001,England,newAdmissions,,,94
"2020-09-05",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",107.7,36433
"2020-09-05",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",8,633
"2020-09-05",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",17.3,701
"2020-09-05",nation,E92000001,England,cumAdmissionsByAge,"85+",1838,25088
"2020-09-05",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",539.2,47528
"2020-09-04",nation,E92000001,England,newAdmissions,,,67
"2020-09-04",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",107.5,36396
"2020-09-04",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",8,632
"2020-09-04",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",17.3,701
"2020-09-04",nation,E92000001,England,cumAdmissionsByAge,"85+",1836.6,25069
"2020-09-04",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",538.8,47491
"2020-09-03",nation,E92000001,England,newAdmissions,,,69
"2020-09-03",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",107.5,36369
"2020-09-03",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",7.9,628
"2020-09-03",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",17.3,701
"2020-09-03",nation,E92000001,England,cumAdmissionsByAge,"85+",1835.9,25059
"2020-09-03",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",538.5,47465
"2020-09-02",nation,E92000001,England,newAdmissions,,,79
"2020-09-02",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",107.4,36336
"2020-09-02",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",7.9,625
"2020-09-02",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",17.3,699
"2020-09-02",nation,E92000001,England,cumAdmissionsByAge,"85+",1835.4,25053
"2020-09-02",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",538.2,47440
"2020-09-01",nation,E92000001,England,newAdmissions,,,58
"2020-09-01",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",107.3,36299
"2020-09-01",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",7.9,625
"2020-09-01",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",17.3,699
"2020-09-01",nation,E92000001,England,cumAdmissionsByAge,"85+",1834.4,25039
"2020-09-01",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",537.9,47412
"2020-08-31",nation,E92000001,England,newAdmissions,,,52
"2020-08-31",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",107.2,36278
"2020-08-31",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",7.9,625
"2020-08-31",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",17.3,699
"2020-08-31",nation,E92000001,England,cumAdmissionsByAge,"85+",1833.7,25029
"2020-08-31",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",537.6,47385
"2020-08-30",nation,E92000001,England,newAdmissions,,,38
"2020-08-30",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",107.1,36259
"2020-08-30",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",7.9,624
"2020-08-30",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",17.2,697
"2020-08-30",nation,E92000001,England,cumAdmissionsByAge,"85+",1833,25020
"2020-08-30",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",537.4,47364
"2020-08-29",nation,E92000001,England,newAdmissions,,,52
"2020-08-29",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",107.1,36250
"2020-08-29",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",7.9,622
"2020-08-29",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",17.1,694
"2020-08-29",nation,E92000001,England,cumAdmissionsByAge,"85+",1832.3,25010
"2020-08-29",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",537.2,47350
"2020-08-28",nation,E92000001,England,newAdmissions,,,44
"2020-08-28",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",107,36223
"2020-08-28",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",7.9,621
"2020-08-28",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",17.1,692
"2020-08-28",nation,E92000001,England,cumAdmissionsByAge,"85+",1831.6,25001
"2020-08-28",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",537,47337
"2020-08-27",nation,E92000001,England,newAdmissions,,,69
"2020-08-27",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",107,36201
"2020-08-27",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",7.9,621
"2020-08-27",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",17,688
"2020-08-27",nation,E92000001,England,cumAdmissionsByAge,"85+",1831,24993
"2020-08-27",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",536.9,47327
"2020-08-26",nation,E92000001,England,newAdmissions,,,52
"2020-08-26",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",106.9,36176
"2020-08-26",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",7.9,621
"2020-08-26",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",16.9,686
"2020-08-26",nation,E92000001,England,cumAdmissionsByAge,"85+",1830,24979
"2020-08-26",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",536.6,47299
"2020-08-25",nation,E92000001,England,newAdmissions,,,60
"2020-08-25",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",106.8,36147
"2020-08-25",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",7.8,620
"2020-08-25",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",16.9,684
"2020-08-25",nation,E92000001,England,cumAdmissionsByAge,"85+",1829.4,24971
"2020-08-25",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",536.5,47287
"2020-08-24",nation,E92000001,England,newAdmissions,,,41
"2020-08-24",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",106.7,36115
"2020-08-24",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",7.8,620
"2020-08-24",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",16.9,684
"2020-08-24",nation,E92000001,England,cumAdmissionsByAge,"85+",1829,24966
"2020-08-24",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",536.2,47264
"2020-08-23",nation,E92000001,England,newAdmissions,,,44
"2020-08-23",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",106.7,36099
"2020-08-23",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",7.8,620
"2020-08-23",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",16.9,683
"2020-08-23",nation,E92000001,England,cumAdmissionsByAge,"85+",1828.5,24958
"2020-08-23",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",536,47248
"2020-08-22",nation,E92000001,England,newAdmissions,,,25
"2020-08-22",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",106.6,36066
"2020-08-22",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",7.8,620
"2020-08-22",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",16.8,682
"2020-08-22",nation,E92000001,England,cumAdmissionsByAge,"85+",1828.4,24957
"2020-08-22",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",535.9,47239
"2020-08-21",nation,E92000001,England,newAdmissions,,,49
"2020-08-21",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",106.5,36055
"2020-08-21",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",7.8,620
"2020-08-21",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",16.8,681
"2020-08-21",nation,E92000001,England,cumAdmissionsByAge,"85+",1828,24952
"2020-08-21",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",535.8,47231
"2020-08-20",nation,E92000001,England,newAdmissions,,,45
"2020-08-20",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",106.5,36037
"2020-08-20",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",7.8,620
"2020-08-20",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",16.8,680
"2020-08-20",nation,E92000001,England,cumAdmissionsByAge,"85+",1827.4,24944
"2020-08-20",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",535.6,47209
"2020-08-19",nation,E92000001,England,newAdmissions,,,58
"2020-08-19",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",106.4,36014
"2020-08-19",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",7.8,618
"2020-08-19",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",16.8,680
"2020-08-19",nation,E92000001,England,cumAdmissionsByAge,"85+",1827,24938
"2020-08-19",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",535.4,47195
"2020-08-18",nation,E92000001,England,newAdmissions,,,56
"2020-08-18",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",106.3,35973
"2020-08-18",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",7.8,618
"2020-08-18",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",16.8,679
"2020-08-18",nation,E92000001,England,cumAdmissionsByAge,"85+",1826.5,24932
"2020-08-18",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",535.3,47185
"2020-08-17",nation,E92000001,England,newAdmissions,,,46
"2020-08-17",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",106.2,35947
"2020-08-17",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",7.8,617
"2020-08-17",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",16.8,679
"2020-08-17",nation,E92000001,England,cumAdmissionsByAge,"85+",1826,24925
"2020-08-17",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",535.1,47163
"2020-08-16",nation,E92000001,England,newAdmissions,,,39
"2020-08-16",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",106.2,35925
"2020-08-16",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",7.8,616
"2020-08-16",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",16.8,679
"2020-08-16",nation,E92000001,England,cumAdmissionsByAge,"85+",1825.5,24917
"2020-08-16",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",534.9,47148
"2020-08-15",nation,E92000001,England,newAdmissions,,,38
"2020-08-15",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",106.1,35903
"2020-08-15",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",7.8,615
"2020-08-15",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",16.8,679
"2020-08-15",nation,E92000001,England,cumAdmissionsByAge,"85+",1825.1,24912
"2020-08-15",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",534.8,47137
"2020-08-14",nation,E92000001,England,newAdmissions,,,55
"2020-08-14",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",106,35881
"2020-08-14",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",7.8,613
"2020-08-14",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",16.8,679
"2020-08-14",nation,E92000001,England,cumAdmissionsByAge,"85+",1824.6,24905
"2020-08-14",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",534.7,47130
"2020-08-13",nation,E92000001,England,newAdmissions,,,60
"2020-08-13",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",106,35857
"2020-08-13",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",7.7,612
"2020-08-13",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",16.7,677
"2020-08-13",nation,E92000001,England,cumAdmissionsByAge,"85+",1824.1,24899
"2020-08-13",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",534.5,47108
"2020-08-12",nation,E92000001,England,newAdmissions,,,51
"2020-08-12",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",105.9,35834
"2020-08-12",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",7.7,611
"2020-08-12",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",16.7,676
"2020-08-12",nation,E92000001,England,cumAdmissionsByAge,"85+",1823.5,24890
"2020-08-12",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",534.2,47082
"2020-08-11",nation,E92000001,England,newAdmissions,,,63
"2020-08-11",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",105.8,35809
"2020-08-11",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",7.7,611
"2020-08-11",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",16.6,674
"2020-08-11",nation,E92000001,England,cumAdmissionsByAge,"85+",1823,24884
"2020-08-11",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",534,47064
"2020-08-10",nation,E92000001,England,newAdmissions,,,50
"2020-08-10",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",105.7,35782
"2020-08-10",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",7.7,608
"2020-08-10",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",16.5,670
"2020-08-10",nation,E92000001,England,cumAdmissionsByAge,"85+",1822.3,24874
"2020-08-10",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",533.7,47045
"2020-08-09",nation,E92000001,England,newAdmissions,,,53
"2020-08-09",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",105.7,35766
"2020-08-09",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",7.7,608
"2020-08-09",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",16.5,670
"2020-08-09",nation,E92000001,England,cumAdmissionsByAge,"85+",1821.6,24865
"2020-08-09",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",533.5,47020
"2020-08-08",nation,E92000001,England,newAdmissions,,,78
"2020-08-08",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",105.6,35747
"2020-08-08",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",7.7,608
"2020-08-08",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",16.5,670
"2020-08-08",nation,E92000001,England,cumAdmissionsByAge,"85+",1820.6,24851
"2020-08-08",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",533.2,47000
"2020-08-07",nation,E92000001,England,newAdmissions,,,60
"2020-08-07",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",105.6,35727
"2020-08-07",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",7.7,607
"2020-08-07",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",16.5,669
"2020-08-07",nation,E92000001,England,cumAdmissionsByAge,"85+",1819.8,24840
"2020-08-07",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",533,46977
"2020-08-06",nation,E92000001,England,newAdmissions,,,52
"2020-08-06",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",105.5,35708
"2020-08-06",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",7.7,606
"2020-08-06",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",16.5,668
"2020-08-06",nation,E92000001,England,cumAdmissionsByAge,"85+",1819.1,24830
"2020-08-06",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",532.6,46948
"2020-08-05",nation,E92000001,England,newAdmissions,,,60
"2020-08-05",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",105.4,35686
"2020-08-05",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",7.7,605
"2020-08-05",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",16.4,666
"2020-08-05",nation,E92000001,England,cumAdmissionsByAge,"85+",1818.6,24823
"2020-08-05",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",532.4,46928
"2020-08-04",nation,E92000001,England,newAdmissions,,,58
"2020-08-04",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",105.4,35659
"2020-08-04",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",7.6,604
"2020-08-04",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",16.4,665
"2020-08-04",nation,E92000001,England,cumAdmissionsByAge,"85+",1817.8,24812
"2020-08-04",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",532.2,46908
"2020-08-03",nation,E92000001,England,newAdmissions,,,74
"2020-08-03",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",105.3,35637
"2020-08-03",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",7.6,602
"2020-08-03",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",16.4,664
"2020-08-03",nation,E92000001,England,cumAdmissionsByAge,"85+",1817.1,24803
"2020-08-03",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",531.9,46884
"2020-08-02",nation,E92000001,England,newAdmissions,,,57
"2020-08-02",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",105.2,35618
"2020-08-02",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",7.6,601
"2020-08-02",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",16.3,661
"2020-08-02",nation,E92000001,England,cumAdmissionsByAge,"85+",1815.9,24786
"2020-08-02",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",531.5,46850
"2020-08-01",nation,E92000001,England,newAdmissions,,,50
"2020-08-01",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",105.2,35601
"2020-08-01",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",7.6,600
"2020-08-01",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",16.3,661
"2020-08-01",nation,E92000001,England,cumAdmissionsByAge,"85+",1815.2,24777
"2020-08-01",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",531.2,46820
"2020-07-31",nation,E92000001,England,newAdmissions,,,55
"2020-07-31",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",105.1,35582
"2020-07-31",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",7.6,599
"2020-07-31",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",16.3,661
"2020-07-31",nation,E92000001,England,cumAdmissionsByAge,"85+",1814.6,24769
"2020-07-31",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",530.9,46798
"2020-07-30",nation,E92000001,England,newAdmissions,,,75
"2020-07-30",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",105.1,35559
"2020-07-30",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",7.6,598
