"altersklasse_covid19","geoRegion","datum","entries","sumTotal","freq","prct","pop","inz_entries","inzsumTotal","type","type_variant","version","datum_unit","datum_dboardformated","timeframe_all","timeframe_phase2","timeframe_phase2b","timeframe_28d","timeframe_14d","pos_anteil"
"0 - 9","AR",202031,2,77,0.013,1.3,5944,33.65,1295.42,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"0 - 9","AR",202032,2,79,0.011,1.1,5944,33.65,1329.07,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"0 - 9","AR",202033,5,84,0.022,2.2,5944,84.12,1413.19,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"0 - 9","AR",202034,12,96,0.035,3.5,5944,201.88,1615.07,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"0 - 9","AR",202035,14,110,0.034,3.4,5944,235.53,1850.61,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"0 - 9","AR",202036,3,113,0.008,0.8,5944,50.47,1901.08,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"0 - 9","AR",202037,6,119,0.013,1.3,5944,100.94,2002.02,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"0 - 9","AR",202038,4,123,0.01,1,5944,67.29,2069.31,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"0 - 9","AR",202039,3,126,0.008,0.8,5944,50.47,2119.78,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"0 - 9","AR",202040,4,130,0.01,1,5944,67.29,2187.08,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE,NA
"0 - 9","AR",202041,5,135,0.012,1.2,5944,84.12,2271.2,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE,NA
"0 - 9","AR",202042,2,137,0.003,0.3,5944,33.65,2304.85,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE,NA
"0 - 9","AR",202043,6,143,0.006,0.6,5944,100.94,2405.79,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE,NA
"0 - 9","AR",202044,13,156,0.011,1.1,5944,218.71,2624.5,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE,38.46
"0 - 9","AR",202045,8,164,0.009,0.9,5944,134.59,2759.08,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE,12.5
"0 - 9","AR",202046,4,168,0.005,0.5,5944,67.29,2826.38,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE,NA
"0 - 9","AR",202047,11,179,0.013,1.3,5944,185.06,3011.44,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE,NA
"0 - 9","AR",202048,10,189,0.01,1,5944,168.24,3179.68,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE,20
"0 - 9","AR",202049,6,195,0.006,0.6,5944,100.94,3280.62,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE,NA
"0 - 9","AR",202050,6,201,0.006,0.6,5944,100.94,3381.56,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE,16.67
"0 - 9","AR",202051,9,210,0.007,0.7,5944,151.41,3532.97,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-51",TRUE,TRUE,TRUE,TRUE,FALSE,11.11
"0 - 9","AR",202052,8,218,0.009,0.9,5944,134.59,3667.56,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-52",TRUE,TRUE,TRUE,TRUE,FALSE,NA
"0 - 9","AR",202053,5,223,0.007,0.7,5944,84.12,3751.68,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-53",TRUE,TRUE,TRUE,TRUE,TRUE,NA
"0 - 9","AR",202101,4,227,0.004,0.4,5944,67.29,3818.98,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2021-01",TRUE,TRUE,TRUE,TRUE,TRUE,50
"0 - 9","AR",202102,5,232,0.009,0.9,5944,84.12,3903.1,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2021-02",FALSE,FALSE,FALSE,FALSE,FALSE,20
"0 - 9","BE",202009,NA,NA,NA,NA,101287,NA,NA,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"0 - 9","BE",202010,NA,NA,NA,NA,101287,NA,NA,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"0 - 9","BE",202011,NA,NA,NA,NA,101287,NA,NA,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"0 - 9","BE",202012,NA,NA,NA,NA,101287,NA,NA,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"0 - 9","BE",202013,NA,NA,NA,NA,101287,NA,NA,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"0 - 9","BE",202014,NA,NA,NA,NA,101287,NA,NA,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"0 - 9","BE",202015,NA,NA,NA,NA,101287,NA,NA,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"0 - 9","BE",202016,NA,NA,NA,NA,101287,NA,NA,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"0 - 9","BE",202017,NA,NA,NA,NA,101287,NA,NA,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"0 - 9","BE",202018,NA,NA,NA,NA,101287,NA,NA,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"0 - 9","BE",202019,NA,NA,NA,NA,101287,NA,NA,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"0 - 9","BE",202020,NA,NA,NA,NA,101287,NA,NA,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"0 - 9","BE",202021,NA,NA,NA,NA,101287,NA,NA,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"0 - 9","BE",202022,272,272,0.117,11.7,101287,268.54,268.54,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"0 - 9","BE",202023,371,643,0.158,15.8,101287,366.29,634.83,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"0 - 9","BE",202024,810,1453,0.208,20.8,101287,799.71,1434.54,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE,0.62
"0 - 9","BE",202025,957,2410,0.181,18.1,101287,944.84,2379.38,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"0 - 9","BE",202026,369,2779,0.062,6.2,101287,364.31,2743.69,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"0 - 9","BE",202027,267,3046,0.039,3.9,101287,263.61,3007.3,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"0 - 9","BE",202028,161,3207,0.035,3.5,101287,158.95,3166.25,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"0 - 9","BE",202029,93,3300,0.022,2.2,101287,91.82,3258.07,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE,2.15
"0 - 9","BE",202030,66,3366,0.021,2.1,101287,65.16,3323.23,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE,1.52
"0 - 9","BE",202031,109,3475,0.03,3,101287,107.61,3430.85,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE,2.75
"0 - 9","BE",202032,124,3599,0.031,3.1,101287,122.42,3553.27,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE,2.42
"0 - 9","BE",202033,127,3726,0.03,3,101287,125.39,3678.66,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE,3.15
"0 - 9","BE",202034,297,4023,0.049,4.9,101287,293.23,3971.88,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE,1.68
"0 - 9","BE",202035,393,4416,0.049,4.9,101287,388.01,4359.89,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE,0.76
"0 - 9","BE",202036,249,4665,0.027,2.7,101287,245.84,4605.72,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE,0.8
"0 - 9","BE",202037,155,4820,0.018,1.8,101287,153.03,4758.75,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"0 - 9","BE",202038,165,4985,0.018,1.8,101287,162.9,4921.66,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE,1.21
"0 - 9","BE",202039,72,5057,0.011,1.1,101287,71.09,4992.74,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"0 - 9","BE",202040,72,5129,0.011,1.1,101287,71.09,5063.83,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE,NA
"0 - 9","BE",202041,70,5199,0.008,0.8,101287,69.11,5132.94,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE,2.86
"0 - 9","BE",202042,100,5299,0.007,0.7,101287,98.73,5231.67,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE,12
"0 - 9","BE",202043,223,5522,0.012,1.2,101287,220.17,5451.83,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE,13
"0 - 9","BE",202044,310,5832,0.013,1.3,101287,306.06,5757.9,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE,12.26
"0 - 9","BE",202045,264,6096,0.013,1.3,101287,260.65,6018.54,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE,18.94
"0 - 9","BE",202046,235,6331,0.013,1.3,101287,232.01,6250.56,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE,16.17
"0 - 9","BE",202047,214,6545,0.013,1.3,101287,211.28,6461.84,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE,14.95
"0 - 9","BE",202048,221,6766,0.012,1.2,101287,218.19,6680.03,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE,11.76
"0 - 9","BE",202049,188,6954,0.01,1,101287,185.61,6865.64,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE,9.04
"0 - 9","BE",202050,301,7255,0.013,1.3,101287,297.18,7162.81,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE,14.29
"0 - 9","BE",202051,389,7644,0.014,1.4,101287,384.06,7546.87,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-51",TRUE,TRUE,TRUE,TRUE,FALSE,10.8
"0 - 9","BE",202052,338,7982,0.014,1.4,101287,333.71,7880.58,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-52",TRUE,TRUE,TRUE,TRUE,FALSE,8.58
"0 - 9","BE",202053,162,8144,0.009,0.9,101287,159.94,8040.52,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-53",TRUE,TRUE,TRUE,TRUE,TRUE,11.73
"0 - 9","BE",202101,137,8281,0.007,0.7,101287,135.26,8175.78,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2021-01",TRUE,TRUE,TRUE,TRUE,TRUE,12.41
"0 - 9","BE",202102,99,8380,0.009,0.9,101287,97.74,8273.52,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2021-02",FALSE,FALSE,FALSE,FALSE,FALSE,18.18
"0 - 9","BL",202009,NA,NA,NA,NA,27527,NA,NA,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"0 - 9","BL",202010,NA,NA,NA,NA,27527,NA,NA,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"0 - 9","BL",202011,NA,NA,NA,NA,27527,NA,NA,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"0 - 9","BL",202012,NA,NA,NA,NA,27527,NA,NA,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"0 - 9","BL",202013,NA,NA,NA,NA,27527,NA,NA,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"0 - 9","BL",202014,NA,NA,NA,NA,27527,NA,NA,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"0 - 9","BL",202015,NA,NA,NA,NA,27527,NA,NA,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"0 - 9","BL",202016,NA,NA,NA,NA,27527,NA,NA,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"0 - 9","BL",202017,NA,NA,NA,NA,27527,NA,NA,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"0 - 9","BL",202018,NA,NA,NA,NA,27527,NA,NA,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"0 - 9","BL",202019,NA,NA,NA,NA,27527,NA,NA,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"0 - 9","BL",202020,NA,NA,NA,NA,27527,NA,NA,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"0 - 9","BL",202021,NA,NA,NA,NA,27527,NA,NA,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"0 - 9","BL",202022,85,85,0.089,8.9,27527,308.79,308.79,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"0 - 9","BL",202023,168,253,0.15,15,27527,610.31,919.1,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"0 - 9","BL",202024,373,626,0.211,21.1,27527,1355.03,2274.13,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"0 - 9","BL",202025,331,957,0.202,20.2,27527,1202.46,3476.59,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE,0.3
"0 - 9","BL",202026,205,1162,0.114,11.4,27527,744.72,4221.31,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE,0.49
"0 - 9","BL",202027,129,1291,0.067,6.7,27527,468.63,4689.94,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"0 - 9","BL",202028,85,1376,0.059,5.9,27527,308.79,4998.73,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"0 - 9","BL",202029,70,1446,0.054,5.4,27527,254.3,5253.02,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE,1.43
"0 - 9","BL",202030,66,1512,0.062,6.2,27527,239.76,5492.79,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"0 - 9","BL",202031,52,1564,0.053,5.3,27527,188.91,5681.69,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"0 - 9","BL",202032,72,1636,0.059,5.9,27527,261.56,5943.26,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"0 - 9","BL",202033,95,1731,0.073,7.3,27527,345.12,6288.37,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE,1.05
"0 - 9","BL",202034,224,1955,0.104,10.4,27527,813.75,7102.12,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"0 - 9","BL",202035,254,2209,0.096,9.6,27527,922.73,8024.85,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE,0.39
"0 - 9","BL",202036,175,2384,0.062,6.2,27527,635.74,8660.59,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"0 - 9","BL",202037,135,2519,0.056,5.6,27527,490.43,9151.02,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE,0.74
"0 - 9","BL",202038,84,2603,0.038,3.8,27527,305.15,9456.17,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"0 - 9","BL",202039,91,2694,0.05,5,27527,330.58,9786.75,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE,1.1
"0 - 9","BL",202040,44,2738,0.029,2.9,27527,159.84,9946.6,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE,2.27
"0 - 9","BL",202041,46,2784,0.024,2.4,27527,167.11,10113.71,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE,6.52
"0 - 9","BL",202042,79,2863,0.024,2.4,27527,286.99,10400.7,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE,5.06
"0 - 9","BL",202043,109,2972,0.021,2.1,27527,395.97,10796.67,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE,4.59
"0 - 9","BL",202044,149,3121,0.026,2.6,27527,541.29,11337.96,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE,6.04
"0 - 9","BL",202045,132,3253,0.025,2.5,27527,479.53,11817.49,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE,6.06
"0 - 9","BL",202046,98,3351,0.019,1.9,27527,356.01,12173.5,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE,7.14
"0 - 9","BL",202047,150,3501,0.028,2.8,27527,544.92,12718.42,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE,12
"0 - 9","BL",202048,195,3696,0.034,3.4,27527,708.4,13426.82,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE,15.9
"0 - 9","BL",202049,148,3844,0.024,2.4,27527,537.65,13964.47,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE,14.19
"0 - 9","BL",202050,233,4077,0.031,3.1,27527,846.44,14810.91,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE,9.44
"0 - 9","BL",202051,261,4338,0.033,3.3,27527,948.16,15759.07,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-51",TRUE,TRUE,TRUE,TRUE,FALSE,6.13
"0 - 9","BL",202052,187,4525,0.029,2.9,27527,679.33,16438.41,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-52",TRUE,TRUE,TRUE,TRUE,FALSE,9.09
"0 - 9","BL",202053,78,4603,0.017,1.7,27527,283.36,16721.76,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-53",TRUE,TRUE,TRUE,TRUE,TRUE,7.69
"0 - 9","BL",202101,115,4718,0.021,2.1,27527,417.77,17139.54,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2021-01",TRUE,TRUE,TRUE,TRUE,TRUE,13.04
"0 - 9","BL",202102,86,4804,0.028,2.8,27527,312.42,17451.96,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2021-02",FALSE,FALSE,FALSE,FALSE,FALSE,13.95
"0 - 9","BS",202009,NA,NA,NA,NA,18565,NA,NA,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"0 - 9","BS",202010,NA,NA,NA,NA,18565,NA,NA,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"0 - 9","BS",202011,NA,NA,NA,NA,18565,NA,NA,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"0 - 9","BS",202012,NA,NA,NA,NA,18565,NA,NA,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"0 - 9","BS",202013,NA,NA,NA,NA,18565,NA,NA,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"0 - 9","BS",202014,NA,NA,NA,NA,18565,NA,NA,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"0 - 9","BS",202015,NA,NA,NA,NA,18565,NA,NA,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"0 - 9","BS",202016,NA,NA,NA,NA,18565,NA,NA,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"0 - 9","BS",202017,NA,NA,NA,NA,18565,NA,NA,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"0 - 9","BS",202018,NA,NA,NA,NA,18565,NA,NA,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"0 - 9","BS",202019,NA,NA,NA,NA,18565,NA,NA,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"0 - 9","BS",202020,NA,NA,NA,NA,18565,NA,NA,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE,NA
