"sex","geoRegion","datum","entries","sumTotal","freq","prct","pop","inz_entries","inzsumTotal","type","type_variant","version","datum_unit","datum_dboardformated","timeframe_all","timeframe_phase2","timeframe_phase2b","timeframe_28d","timeframe_14d","pos_anteil"
"female","AR",202051,685,7889,0.567,56.7,27507,2490.28,28679.97,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-51",TRUE,TRUE,TRUE,TRUE,FALSE,17.66
"female","AR",202052,502,8391,0.547,54.7,27507,1824.99,30504.96,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-52",TRUE,TRUE,TRUE,TRUE,FALSE,15.94
"female","AR",202053,369,8760,0.543,54.3,27507,1341.48,31846.44,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-53",TRUE,TRUE,TRUE,TRUE,TRUE,23.04
"female","AR",202101,537,9297,0.554,55.4,27507,1952.23,33798.67,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2021-01",TRUE,TRUE,TRUE,TRUE,TRUE,23.28
"female","AR",202102,254,9551,0.46,46,27507,923.4,34722.07,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2021-02",FALSE,FALSE,FALSE,FALSE,FALSE,18.5
"female","BE",202009,NA,NA,NA,NA,529304,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","BE",202010,NA,NA,NA,NA,529304,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","BE",202011,NA,NA,NA,NA,529304,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","BE",202012,NA,NA,NA,NA,529304,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","BE",202013,NA,NA,NA,NA,529304,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","BE",202014,NA,NA,NA,NA,529304,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","BE",202015,NA,NA,NA,NA,529304,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","BE",202016,NA,NA,NA,NA,529304,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","BE",202017,NA,NA,NA,NA,529304,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","BE",202018,NA,NA,NA,NA,529304,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","BE",202019,NA,NA,NA,NA,529304,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","BE",202020,NA,NA,NA,NA,529304,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","BE",202021,NA,NA,NA,NA,529304,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","BE",202022,1134,1134,0.488,48.8,529304,214.24,214.24,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE,0.62
"female","BE",202023,1258,2392,0.537,53.7,529304,237.67,451.91,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE,0.24
"female","BE",202024,2161,4553,0.555,55.5,529304,408.27,860.19,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE,1.34
"female","BE",202025,2946,7499,0.556,55.6,529304,556.58,1416.77,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE,0.24
"female","BE",202026,3074,10573,0.514,51.4,529304,580.76,1997.53,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE,0.26
"female","BE",202027,3196,13769,0.461,46.1,529304,603.81,2601.34,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE,0.47
"female","BE",202028,2565,16334,0.551,55.1,529304,484.6,3085.94,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE,1.09
"female","BE",202029,2163,18497,0.521,52.1,529304,408.65,3494.59,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE,1.06
"female","BE",202030,1666,20163,0.52,52,529304,314.75,3809.34,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE,1.14
"female","BE",202031,1787,21950,0.496,49.6,529304,337.61,4146.96,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE,1.79
"female","BE",202032,2018,23968,0.503,50.3,529304,381.26,4528.21,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE,1.39
"female","BE",202033,2105,26073,0.496,49.6,529304,397.69,4925.9,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE,2.52
"female","BE",202034,3152,29225,0.522,52.2,529304,595.5,5521.4,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE,1.24
"female","BE",202035,4325,33550,0.543,54.3,529304,817.11,6338.51,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE,1.41
"female","BE",202036,4908,38458,0.532,53.2,529304,927.26,7265.77,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE,1.51
"female","BE",202037,4732,43190,0.54,54,529304,894,8159.77,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE,2.09
"female","BE",202038,4753,47943,0.524,52.4,529304,897.97,9057.74,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE,3.6
"female","BE",202039,3399,51342,0.525,52.5,529304,642.16,9699.91,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE,3.97
"female","BE",202040,3158,54500,0.487,48.7,529304,596.63,10296.54,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE,5.13
"female","BE",202041,4454,58954,0.487,48.7,529304,841.48,11138.02,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE,7.79
"female","BE",202042,6912,65866,0.506,50.6,529304,1305.87,12443.89,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE,12.27
"female","BE",202043,10123,75989,0.529,52.9,529304,1912.51,14356.4,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE,18.38
"female","BE",202044,11934,87923,0.513,51.3,529304,2254.66,16611.06,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE,21.7
"female","BE",202045,10804,98727,0.531,53.1,529304,2041.17,18652.23,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE,22.42
"female","BE",202046,9734,108461,0.547,54.7,529304,1839.02,20491.25,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE,20.09
"female","BE",202047,8811,117272,0.556,55.6,529304,1664.64,22155.89,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE,19.24
"female","BE",202048,10197,127469,0.553,55.3,529304,1926.49,24082.38,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE,15.15
"female","BE",202049,10246,137715,0.552,55.2,529304,1935.75,26018.13,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE,16.54
"female","BE",202050,12737,150452,0.56,56,529304,2406.37,28424.5,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE,15.28
"female","BE",202051,15489,165941,0.564,56.4,529304,2926.3,31350.79,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-51",TRUE,TRUE,TRUE,TRUE,FALSE,12.86
"female","BE",202052,13950,179891,0.565,56.5,529304,2635.54,33986.33,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-52",TRUE,TRUE,TRUE,TRUE,FALSE,11.37
"female","BE",202053,9948,189839,0.564,56.4,529304,1879.45,35865.78,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-53",TRUE,TRUE,TRUE,TRUE,TRUE,14.28
"female","BE",202101,10403,200242,0.552,55.2,529304,1965.41,37831.19,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2021-01",TRUE,TRUE,TRUE,TRUE,TRUE,12.93
"female","BE",202102,5742,205984,0.526,52.6,529304,1084.82,38916.01,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2021-02",FALSE,FALSE,FALSE,FALSE,FALSE,10.36
"female","BL",202009,NA,NA,NA,NA,147578,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","BL",202010,NA,NA,NA,NA,147578,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","BL",202011,NA,NA,NA,NA,147578,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","BL",202012,NA,NA,NA,NA,147578,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","BL",202013,NA,NA,NA,NA,147578,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","BL",202014,NA,NA,NA,NA,147578,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","BL",202015,NA,NA,NA,NA,147578,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","BL",202016,NA,NA,NA,NA,147578,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","BL",202017,NA,NA,NA,NA,147578,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","BL",202018,NA,NA,NA,NA,147578,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","BL",202019,NA,NA,NA,NA,147578,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","BL",202020,NA,NA,NA,NA,147578,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","BL",202021,NA,NA,NA,NA,147578,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","BL",202022,469,469,0.492,49.2,147578,317.8,317.8,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE,0.21
"female","BL",202023,579,1048,0.517,51.7,147578,392.33,710.13,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE,0.17
"female","BL",202024,885,1933,0.502,50.2,147578,599.68,1309.82,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE,0.11
"female","BL",202025,868,2801,0.53,53,147578,588.16,1897.98,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"female","BL",202026,881,3682,0.49,49,147578,596.97,2494.95,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE,0.45
"female","BL",202027,876,4558,0.454,45.4,147578,593.58,3088.54,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE,0.46
"female","BL",202028,754,5312,0.519,51.9,147578,510.92,3599.45,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE,1.19
"female","BL",202029,641,5953,0.491,49.1,147578,434.35,4033.8,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE,0.47
"female","BL",202030,504,6457,0.474,47.4,147578,341.51,4375.31,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE,0.79
"female","BL",202031,469,6926,0.48,48,147578,317.8,4693.11,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE,1.28
"female","BL",202032,560,7486,0.459,45.9,147578,379.46,5072.57,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE,1.25
"female","BL",202033,633,8119,0.486,48.6,147578,428.93,5501.5,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE,2.53
"female","BL",202034,1100,9219,0.511,51.1,147578,745.37,6246.87,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE,1.18
"female","BL",202035,1382,10601,0.525,52.5,147578,936.45,7183.32,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE,1.16
"female","BL",202036,1398,11999,0.497,49.7,147578,947.3,8130.62,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE,0.79
"female","BL",202037,1254,13253,0.517,51.7,147578,849.72,8980.34,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE,1.67
"female","BL",202038,1125,14378,0.511,51.1,147578,762.31,9742.64,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE,0.71
"female","BL",202039,897,15275,0.489,48.9,147578,607.81,10350.46,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE,1.56
"female","BL",202040,722,15997,0.484,48.4,147578,489.23,10839.69,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE,3.19
"female","BL",202041,917,16914,0.473,47.3,147578,621.37,11461.06,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE,4.91
"female","BL",202042,1593,18507,0.475,47.5,147578,1079.43,12540.49,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE,8.66
"female","BL",202043,2547,21054,0.493,49.3,147578,1725.87,14266.35,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE,11.82
"female","BL",202044,2972,24026,0.515,51.5,147578,2013.85,16280.2,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE,14.37
"female","BL",202045,2691,26717,0.513,51.3,147578,1823.44,18103.65,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE,14.64
"female","BL",202046,2842,29559,0.554,55.4,147578,1925.76,20029.41,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE,14.57
"female","BL",202047,2933,32492,0.544,54.4,147578,1987.42,22016.83,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE,17.05
"female","BL",202048,3148,35640,0.542,54.2,147578,2133.11,24149.94,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE,16.61
"female","BL",202049,3430,39070,0.555,55.5,147578,2324.19,26474.14,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE,16.09
"female","BL",202050,4230,43300,0.563,56.3,147578,2866.28,29340.42,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE,14.37
"female","BL",202051,4531,47831,0.565,56.5,147578,3070.24,32410.66,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-51",TRUE,TRUE,TRUE,TRUE,FALSE,12.18
"female","BL",202052,3642,51473,0.556,55.6,147578,2467.85,34878.5,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-52",TRUE,TRUE,TRUE,TRUE,FALSE,12.52
"female","BL",202053,2721,54194,0.584,58.4,147578,1843.77,36722.28,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-53",TRUE,TRUE,TRUE,TRUE,TRUE,12.83
"female","BL",202101,3088,57282,0.565,56.5,147578,2092.45,38814.73,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2021-01",TRUE,TRUE,TRUE,TRUE,TRUE,9.46
"female","BL",202102,1689,58971,0.54,54,147578,1144.48,39959.21,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2021-02",FALSE,FALSE,FALSE,FALSE,FALSE,8.7
"female","BS",202009,NA,NA,NA,NA,100847,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","BS",202010,NA,NA,NA,NA,100847,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","BS",202011,NA,NA,NA,NA,100847,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","BS",202012,NA,NA,NA,NA,100847,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","BS",202013,NA,NA,NA,NA,100847,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","BS",202014,NA,NA,NA,NA,100847,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","BS",202015,NA,NA,NA,NA,100847,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","BS",202016,NA,NA,NA,NA,100847,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","BS",202017,NA,NA,NA,NA,100847,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","BS",202018,NA,NA,NA,NA,100847,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","BS",202019,NA,NA,NA,NA,100847,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","BS",202020,NA,NA,NA,NA,100847,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","BS",202021,NA,NA,NA,NA,100847,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","BS",202022,472,472,0.512,51.2,100847,468.04,468.04,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE,0.21
"female","BS",202023,554,1026,0.543,54.3,100847,549.35,1017.38,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE,0.36
"female","BS",202024,646,1672,0.5,50,100847,640.57,1657.96,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE,0.15
"female","BS",202025,561,2233,0.542,54.2,100847,556.29,2214.25,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE,0.36
"female","BS",202026,623,2856,0.538,53.8,100847,617.77,2832.01,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"female","BS",202027,698,3554,0.505,50.5,100847,692.14,3524.15,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE,0.43
"female","BS",202028,637,4191,0.522,52.2,100847,631.65,4155.8,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE,1.1
"female","BS",202029,561,4752,0.498,49.8,100847,556.29,4712.09,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE,1.43
"female","BS",202030,493,5245,0.517,51.7,100847,488.86,5200.95,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE,1.83
"female","BS",202031,637,5882,0.532,53.2,100847,631.65,5832.6,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE,2.98
"female","BS",202032,583,6465,0.523,52.3,100847,578.1,6410.7,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE,1.89
"female","BS",202033,654,7119,0.508,50.8,100847,648.51,7059.21,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE,5.35
"female","BS",202034,1023,8142,0.522,52.2,100847,1014.41,8073.62,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE,1.96
"female","BS",202035,1163,9305,0.542,54.2,100847,1153.23,9226.85,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE,1.29
"female","BS",202036,1224,10529,0.513,51.3,100847,1213.72,10440.57,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE,1.23
"female","BS",202037,1086,11615,0.517,51.7,100847,1076.88,11517.45,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE,1.2
"female","BS",202038,884,12499,0.507,50.7,100847,876.58,12394.02,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE,1.02
"female","BS",202039,885,13384,0.535,53.5,100847,877.57,13271.59,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE,1.58
"female","BS",202040,762,14146,0.507,50.7,100847,755.6,14027.19,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE,3.41
"female","BS",202041,963,15109,0.485,48.5,100847,954.91,14982.1,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE,4.78
"female","BS",202042,1433,16542,0.496,49.6,100847,1420.96,16403.07,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE,7.12
"female","BS",202043,2209,18751,0.516,51.6,100847,2190.45,18593.51,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE,9.82
"female","BS",202044,2530,21281,0.506,50.6,100847,2508.75,21102.26,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE,11.82
"female","BS",202045,2300,23581,0.534,53.4,100847,2280.68,23382.95,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE,13.35
"female","BS",202046,2316,25897,0.542,54.2,100847,2296.55,25679.49,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE,16.84
"female","BS",202047,2616,28513,0.56,56,100847,2594.03,28273.52,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE,15.52
"female","BS",202048,2612,31125,0.536,53.6,100847,2590.06,30863.59,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE,14.89
"female","BS",202049,2871,33996,0.551,55.1,100847,2846.89,33710.47,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE,13.1
"female","BS",202050,3418,37414,0.559,55.9,100847,3389.29,37099.76,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE,11.67
