"altersklasse_covid19","geoRegion","datum","entries","sumTotal","freq","prct","pop","inz_entries","inzsumTotal","type","type_variant","version","datum_unit","datum_dboardformated","timeframe_all","timeframe_phase2","timeframe_phase2b","timeframe_28d","timeframe_14d"
"Unbekannt","AG",202049,0,0,0,0,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"Unbekannt","AG",202050,0,0,0,0,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"Unbekannt","AG",202051,0,0,0,0,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-51",TRUE,TRUE,TRUE,TRUE,FALSE
"Unbekannt","AG",202052,0,0,0,0,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-52",TRUE,TRUE,TRUE,TRUE,FALSE
"Unbekannt","AG",202053,0,0,0,0,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-53",TRUE,TRUE,TRUE,TRUE,TRUE
"Unbekannt","AG",202101,0,0,0,0,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2021-01",TRUE,TRUE,TRUE,TRUE,TRUE
"Unbekannt","AG",202102,0,0,0,0,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2021-02",FALSE,FALSE,FALSE,FALSE,FALSE
"Unbekannt","AI",202009,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"Unbekannt","AI",202010,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"Unbekannt","AI",202011,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"Unbekannt","AI",202012,0,0,0,0,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"Unbekannt","AI",202013,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"Unbekannt","AI",202014,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"Unbekannt","AI",202015,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"Unbekannt","AI",202016,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"Unbekannt","AI",202017,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"Unbekannt","AI",202018,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"Unbekannt","AI",202019,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"Unbekannt","AI",202020,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"Unbekannt","AI",202021,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"Unbekannt","AI",202022,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"Unbekannt","AI",202023,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"Unbekannt","AI",202024,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"Unbekannt","AI",202025,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"Unbekannt","AI",202026,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"Unbekannt","AI",202027,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"Unbekannt","AI",202028,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"Unbekannt","AI",202029,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"Unbekannt","AI",202030,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"Unbekannt","AI",202031,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"Unbekannt","AI",202032,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"Unbekannt","AI",202033,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"Unbekannt","AI",202034,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"Unbekannt","AI",202035,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"Unbekannt","AI",202036,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"Unbekannt","AI",202037,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"Unbekannt","AI",202038,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"Unbekannt","AI",202039,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"Unbekannt","AI",202040,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"Unbekannt","AI",202041,0,0,0,0,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"Unbekannt","AI",202042,0,0,0,0,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"Unbekannt","AI",202043,0,0,0,0,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"Unbekannt","AI",202044,0,0,0,0,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"Unbekannt","AI",202045,0,0,0,0,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"Unbekannt","AI",202046,0,0,0,0,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"Unbekannt","AI",202047,0,0,0,0,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"Unbekannt","AI",202048,0,0,0,0,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"Unbekannt","AI",202049,0,0,0,0,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"Unbekannt","AI",202050,0,0,0,0,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"Unbekannt","AI",202051,0,0,0,0,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-51",TRUE,TRUE,TRUE,TRUE,FALSE
"Unbekannt","AI",202052,0,0,0,0,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-52",TRUE,TRUE,TRUE,TRUE,FALSE
"Unbekannt","AI",202053,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-53",TRUE,TRUE,TRUE,TRUE,TRUE
"Unbekannt","AI",202101,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2021-01",TRUE,TRUE,TRUE,TRUE,TRUE
"Unbekannt","AI",202102,0,0,0,0,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2021-02",FALSE,FALSE,FALSE,FALSE,FALSE
"Unbekannt","AR",202009,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"Unbekannt","AR",202010,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"Unbekannt","AR",202011,0,0,0,0,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"Unbekannt","AR",202012,0,0,0,0,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"Unbekannt","AR",202013,0,0,0,0,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"Unbekannt","AR",202014,0,0,0,0,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"Unbekannt","AR",202015,0,0,0,0,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"Unbekannt","AR",202016,0,0,0,0,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"Unbekannt","AR",202017,0,0,0,0,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"Unbekannt","AR",202018,0,0,0,0,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"Unbekannt","AR",202019,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"Unbekannt","AR",202020,0,0,0,0,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"Unbekannt","AR",202021,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"Unbekannt","AR",202022,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"Unbekannt","AR",202023,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"Unbekannt","AR",202024,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"Unbekannt","AR",202025,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"Unbekannt","AR",202026,0,0,0,0,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"Unbekannt","AR",202027,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"Unbekannt","AR",202028,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"Unbekannt","AR",202029,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"Unbekannt","AR",202030,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"Unbekannt","AR",202031,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"Unbekannt","AR",202032,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"Unbekannt","AR",202033,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"Unbekannt","AR",202034,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"Unbekannt","AR",202035,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"Unbekannt","AR",202036,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"Unbekannt","AR",202037,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"Unbekannt","AR",202038,0,0,0,0,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"Unbekannt","AR",202039,0,0,0,0,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"Unbekannt","AR",202040,0,0,0,0,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"Unbekannt","AR",202041,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"Unbekannt","AR",202042,0,0,0,0,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"Unbekannt","AR",202043,0,0,0,0,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"Unbekannt","AR",202044,0,0,0,0,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"Unbekannt","AR",202045,0,0,0,0,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"Unbekannt","AR",202046,0,0,0,0,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"Unbekannt","AR",202047,0,0,0,0,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"Unbekannt","AR",202048,0,0,0,0,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"Unbekannt","AR",202049,0,0,0,0,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"Unbekannt","AR",202050,0,0,0,0,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"Unbekannt","AR",202051,0,0,0,0,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-51",TRUE,TRUE,TRUE,TRUE,FALSE
"Unbekannt","AR",202052,0,0,0,0,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-52",TRUE,TRUE,TRUE,TRUE,FALSE
"Unbekannt","AR",202053,0,0,0,0,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-53",TRUE,TRUE,TRUE,TRUE,TRUE
"Unbekannt","AR",202101,0,0,0,0,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2021-01",TRUE,TRUE,TRUE,TRUE,TRUE
"Unbekannt","AR",202102,0,0,0,0,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2021-02",FALSE,FALSE,FALSE,FALSE,FALSE
"Unbekannt","BE",202009,0,0,0,0,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"Unbekannt","BE",202010,0,0,0,0,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"Unbekannt","BE",202011,0,0,0,0,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"Unbekannt","BE",202012,0,0,0,0,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"Unbekannt","BE",202013,0,0,0,0,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"Unbekannt","BE",202014,0,0,0,0,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"Unbekannt","BE",202015,0,0,0,0,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"Unbekannt","BE",202016,0,0,0,0,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"Unbekannt","BE",202017,0,0,0,0,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"Unbekannt","BE",202018,0,0,0,0,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"Unbekannt","BE",202019,0,0,0,0,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"Unbekannt","BE",202020,0,0,0,0,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"Unbekannt","BE",202021,0,0,0,0,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"Unbekannt","BE",202022,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"Unbekannt","BE",202023,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"Unbekannt","BE",202024,0,0,0,0,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"Unbekannt","BE",202025,0,0,0,0,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"Unbekannt","BE",202026,0,0,0,0,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"Unbekannt","BE",202027,0,0,0,0,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"Unbekannt","BE",202028,0,0,0,0,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"Unbekannt","BE",202029,0,0,0,0,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"Unbekannt","BE",202030,0,0,0,0,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"Unbekannt","BE",202031,0,0,0,0,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"Unbekannt","BE",202032,0,0,0,0,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"Unbekannt","BE",202033,0,0,0,0,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"Unbekannt","BE",202034,0,0,0,0,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"Unbekannt","BE",202035,0,0,0,0,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"Unbekannt","BE",202036,0,0,0,0,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"Unbekannt","BE",202037,0,0,0,0,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"Unbekannt","BE",202038,0,0,0,0,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"Unbekannt","BE",202039,0,0,0,0,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"Unbekannt","BE",202040,0,0,0,0,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"Unbekannt","BE",202041,0,0,0,0,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"Unbekannt","BE",202042,0,0,0,0,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"Unbekannt","BE",202043,0,0,0,0,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"Unbekannt","BE",202044,0,0,0,0,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"Unbekannt","BE",202045,0,0,0,0,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"Unbekannt","BE",202046,0,0,0,0,NA,NA,NA,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
