"geoRegion","datum","entries","sumTotal","freq","prct","pop","inz_entries","inzsumTotal","type","type_variant","version","datum_unit","datum_dboardformated","timeframe_all","timeframe_phase2","timeframe_phase2b","timeframe_28d","timeframe_14d","pos_anteil"
"OW",202040,168,3010,1,100,37930,442.92,7935.67,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE,3.57
"OW",202041,249,3259,1,100,37930,656.47,8592.14,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE,17.27
"OW",202042,389,3648,1,100,37930,1025.57,9617.72,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE,20.05
"OW",202043,419,4067,1,100,37930,1104.67,10722.38,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE,19.33
"OW",202044,538,4605,1,100,37930,1418.4,12140.79,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE,23.61
"OW",202045,537,5142,1,100,37930,1415.77,13556.55,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE,26.63
"OW",202046,494,5636,1,100,37930,1302.4,14858.95,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE,32.39
"OW",202047,519,6155,1,100,37930,1368.31,16227.26,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE,27.75
"OW",202048,498,6653,1,100,37930,1312.94,17540.21,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE,21.69
"OW",202049,496,7149,1,100,37930,1307.67,18847.88,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE,17.74
"OW",202050,406,7555,1,100,37930,1070.39,19918.27,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE,19.46
"OW",202051,440,7995,1,100,37930,1160.03,21078.3,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-51",TRUE,TRUE,TRUE,TRUE,FALSE,17.27
"OW",202052,398,8393,1,100,37930,1049.3,22127.6,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-52",TRUE,TRUE,TRUE,TRUE,FALSE,15.58
"OW",202053,417,8810,1,100,37930,1099.39,23227,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-53",TRUE,TRUE,TRUE,TRUE,TRUE,14.39
"OW",202101,414,9224,1,100,37930,1091.48,24318.48,"COVID19Test","","2021-01-15_07-50-56","isoweek","2021-01",TRUE,TRUE,TRUE,TRUE,TRUE,20.53
"OW",202102,266,9490,1,100,37930,701.29,25019.77,"COVID19Test","","2021-01-15_07-50-56","isoweek","2021-02",FALSE,FALSE,FALSE,FALSE,FALSE,27.44
"SG",202009,NA,NA,NA,NA,510734,NA,NA,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"SG",202010,NA,NA,NA,NA,510734,NA,NA,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"SG",202011,NA,NA,NA,NA,510734,NA,NA,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"SG",202012,NA,NA,NA,NA,510734,NA,NA,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"SG",202013,NA,NA,NA,NA,510734,NA,NA,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"SG",202014,NA,NA,NA,NA,510734,NA,NA,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"SG",202015,NA,NA,NA,NA,510734,NA,NA,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"SG",202016,NA,NA,NA,NA,510734,NA,NA,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"SG",202017,NA,NA,NA,NA,510734,NA,NA,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"SG",202018,NA,NA,NA,NA,510734,NA,NA,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"SG",202019,NA,NA,NA,NA,510734,NA,NA,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"SG",202020,NA,NA,NA,NA,510734,NA,NA,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"SG",202021,NA,NA,NA,NA,510734,NA,NA,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"SG",202022,948,948,1,100,510734,185.62,185.62,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE,0.21
"SG",202023,893,1841,1,100,510734,174.85,360.46,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE,0.22
"SG",202024,1309,3150,1,100,510734,256.3,616.76,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE,0.76
"SG",202025,1995,5145,1,100,510734,390.61,1007.37,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE,0.15
"SG",202026,2925,8070,1,100,510734,572.71,1580.08,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE,0.58
"SG",202027,4298,12368,1,100,510734,841.53,2421.61,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE,1
"SG",202028,2698,15066,1,100,510734,528.26,2949.87,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE,1.7
"SG",202029,2040,17106,1,100,510734,399.43,3349.3,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE,1.23
"SG",202030,1554,18660,1,100,510734,304.27,3653.57,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE,3.15
"SG",202031,1607,20267,1,100,510734,314.65,3968.21,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE,2.61
"SG",202032,1860,22127,1,100,510734,364.18,4332.39,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE,3.33
"SG",202033,2242,24369,1,100,510734,438.98,4771.37,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE,3.08
"SG",202034,2976,27345,1,100,510734,582.69,5354.06,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE,2.72
"SG",202035,3725,31070,1,100,510734,729.34,6083.4,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE,1.18
"SG",202036,4237,35307,1,100,510734,829.59,6912.99,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE,1.7
"SG",202037,4614,39921,1,100,510734,903.41,7816.4,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE,2.21
"SG",202038,3808,43729,1,100,510734,745.59,8561.99,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE,3.47
"SG",202039,3462,47191,1,100,510734,677.85,9239.84,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE,2.69
"SG",202040,3152,50343,1,100,510734,617.15,9856.99,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE,5.04
"SG",202041,4025,54368,1,100,510734,788.08,10645.07,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE,10.98
"SG",202042,6165,60533,1,100,510734,1207.09,11852.16,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE,16.77
"SG",202043,8925,69458,1,100,510734,1747.48,13599.64,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE,23.26
"SG",202044,11122,80580,1,100,510734,2177.65,15777.29,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE,26.62
"SG",202045,10078,90658,1,100,510734,1973.24,17750.53,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE,27
"SG",202046,8485,99143,1,100,510734,1661.33,19411.87,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE,26.93
"SG",202047,8433,107576,1,100,510734,1651.15,21063.02,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE,25.57
"SG",202048,9002,116578,1,100,510734,1762.56,22825.58,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE,23.33
"SG",202049,9708,126286,1,100,510734,1900.79,24726.37,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE,24.68
"SG",202050,11187,137473,1,100,510734,2190.38,26916.75,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE,23.93
"SG",202051,12314,149787,1,100,510734,2411.04,29327.79,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-51",TRUE,TRUE,TRUE,TRUE,FALSE,20.47
"SG",202052,9364,159151,1,100,510734,1833.44,31161.23,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-52",TRUE,TRUE,TRUE,TRUE,FALSE,19.91
"SG",202053,7270,166421,1,100,510734,1423.44,32584.67,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-53",TRUE,TRUE,TRUE,TRUE,TRUE,25.01
"SG",202101,8780,175201,1,100,510734,1719.09,34303.77,"COVID19Test","","2021-01-15_07-50-56","isoweek","2021-01",TRUE,TRUE,TRUE,TRUE,TRUE,20.39
"SG",202102,5069,180270,1,100,510734,992.49,35296.26,"COVID19Test","","2021-01-15_07-50-56","isoweek","2021-02",FALSE,FALSE,FALSE,FALSE,FALSE,15.8
"SH",202009,NA,NA,NA,NA,82348,NA,NA,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"SH",202010,NA,NA,NA,NA,82348,NA,NA,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"SH",202011,NA,NA,NA,NA,82348,NA,NA,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"SH",202012,NA,NA,NA,NA,82348,NA,NA,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"SH",202013,NA,NA,NA,NA,82348,NA,NA,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"SH",202014,NA,NA,NA,NA,82348,NA,NA,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"SH",202015,NA,NA,NA,NA,82348,NA,NA,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"SH",202016,NA,NA,NA,NA,82348,NA,NA,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"SH",202017,NA,NA,NA,NA,82348,NA,NA,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"SH",202018,NA,NA,NA,NA,82348,NA,NA,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"SH",202019,NA,NA,NA,NA,82348,NA,NA,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"SH",202020,NA,NA,NA,NA,82348,NA,NA,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"SH",202021,NA,NA,NA,NA,82348,NA,NA,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"SH",202022,196,196,1,100,82348,238.01,238.01,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE,1.02
"SH",202023,235,431,1,100,82348,285.37,523.39,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE,0.85
"SH",202024,278,709,1,100,82348,337.59,860.98,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE,1.08
"SH",202025,365,1074,1,100,82348,443.24,1304.22,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE,0.27
"SH",202026,437,1511,1,100,82348,530.67,1834.9,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE,0.92
"SH",202027,472,1983,1,100,82348,573.18,2408.07,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE,0.64
"SH",202028,428,2411,1,100,82348,519.75,2927.82,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE,1.64
"SH",202029,349,2760,1,100,82348,423.81,3351.63,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE,4.3
"SH",202030,270,3030,1,100,82348,327.88,3679.51,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE,2.22
"SH",202031,301,3331,1,100,82348,365.52,4045.03,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE,5.65
"SH",202032,362,3693,1,100,82348,439.6,4484.63,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE,5.25
"SH",202033,420,4113,1,100,82348,510.03,4994.66,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE,4.76
"SH",202034,488,4601,1,100,82348,592.61,5587.26,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE,1.23
"SH",202035,466,5067,1,100,82348,565.89,6153.15,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE,0.86
"SH",202036,628,5695,1,100,82348,762.62,6915.77,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE,0.8
"SH",202037,632,6327,1,100,82348,767.47,7683.25,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE,1.42
"SH",202038,594,6921,1,100,82348,721.33,8404.58,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE,1.35
"SH",202039,517,7438,1,100,82348,627.82,9032.4,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE,1.74
"SH",202040,516,7954,1,100,82348,626.61,9659.01,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE,3.88
"SH",202041,678,8632,1,100,82348,823.34,10482.34,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE,5.16
"SH",202042,837,9469,1,100,82348,1016.42,11498.76,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE,8.36
"SH",202043,1275,10744,1,100,82348,1548.31,13047.07,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE,17.41
"SH",202044,1833,12577,1,100,82348,2225.92,15272.99,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE,14.18
"SH",202045,1619,14196,1,100,82348,1966.05,17239.03,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE,17.54
"SH",202046,1369,15565,1,100,82348,1662.46,18901.49,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE,19.87
"SH",202047,1495,17060,1,100,82348,1815.47,20716.96,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE,19.46
"SH",202048,1620,18680,1,100,82348,1967.26,22684.22,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE,18.7
"SH",202049,1733,20413,1,100,82348,2104.48,24788.7,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE,18
"SH",202050,2055,22468,1,100,82348,2495.51,27284.21,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE,14.36
"SH",202051,2043,24511,1,100,82348,2480.93,29765.14,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-51",TRUE,TRUE,TRUE,TRUE,FALSE,14.24
"SH",202052,1696,26207,1,100,82348,2059.55,31824.7,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-52",TRUE,TRUE,TRUE,TRUE,FALSE,13.5
"SH",202053,1179,27386,1,100,82348,1431.73,33256.42,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-53",TRUE,TRUE,TRUE,TRUE,TRUE,13.23
"SH",202101,1244,28630,1,100,82348,1510.66,34767.09,"COVID19Test","","2021-01-15_07-50-56","isoweek","2021-01",TRUE,TRUE,TRUE,TRUE,TRUE,12.62
"SH",202102,744,29374,1,100,82348,903.48,35670.57,"COVID19Test","","2021-01-15_07-50-56","isoweek","2021-02",FALSE,FALSE,FALSE,FALSE,FALSE,12.63
"SO",202009,NA,NA,NA,NA,275247,NA,NA,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"SO",202010,NA,NA,NA,NA,275247,NA,NA,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"SO",202011,NA,NA,NA,NA,275247,NA,NA,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"SO",202012,NA,NA,NA,NA,275247,NA,NA,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"SO",202013,NA,NA,NA,NA,275247,NA,NA,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"SO",202014,NA,NA,NA,NA,275247,NA,NA,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"SO",202015,NA,NA,NA,NA,275247,NA,NA,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"SO",202016,NA,NA,NA,NA,275247,NA,NA,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"SO",202017,NA,NA,NA,NA,275247,NA,NA,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"SO",202018,NA,NA,NA,NA,275247,NA,NA,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"SO",202019,NA,NA,NA,NA,275247,NA,NA,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"SO",202020,NA,NA,NA,NA,275247,NA,NA,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"SO",202021,NA,NA,NA,NA,275247,NA,NA,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"SO",202022,706,706,1,100,275247,256.5,256.5,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE,1.56
"SO",202023,664,1370,1,100,275247,241.24,497.73,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE,0.45
"SO",202024,814,2184,1,100,275247,295.73,793.47,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE,0.49
"SO",202025,1089,3273,1,100,275247,395.64,1189.11,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE,0.37
"SO",202026,1425,4698,1,100,275247,517.72,1706.83,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE,0.63
"SO",202027,2142,6840,1,100,275247,778.21,2485.04,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE,0.7
"SO",202028,1322,8162,1,100,275247,480.3,2965.34,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE,1.82
"SO",202029,1151,9313,1,100,275247,418.17,3383.51,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE,1.22
"SO",202030,926,10239,1,100,275247,336.43,3719.93,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE,1.94
"SO",202031,844,11083,1,100,275247,306.63,4026.57,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE,2.25
"SO",202032,941,12024,1,100,275247,341.87,4368.44,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE,3.19
"SO",202033,1176,13200,1,100,275247,427.25,4795.69,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE,5.27
"SO",202034,1917,15117,1,100,275247,696.47,5492.16,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE,2.09
"SO",202035,2184,17301,1,100,275247,793.47,6285.63,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE,2.61
"SO",202036,2507,19808,1,100,275247,910.82,7196.45,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE,1.32
"SO",202037,2292,22100,1,100,275247,832.71,8029.15,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE,1.22
"SO",202038,2012,24112,1,100,275247,730.98,8760.13,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE,2.78
"SO",202039,1683,25795,1,100,275247,611.45,9371.58,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE,2.97
"SO",202040,1533,27328,1,100,275247,556.95,9928.54,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE,3.78
"SO",202041,1871,29199,1,100,275247,679.75,10608.29,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE,6.68
"SO",202042,2592,31791,1,100,275247,941.7,11549.99,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE,10.69
"SO",202043,4152,35943,1,100,275247,1508.46,13058.45,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE,14.93
"SO",202044,5441,41384,1,100,275247,1976.77,15035.22,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE,17.81
"SO",202045,5284,46668,1,100,275247,1919.73,16954.95,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE,19.85
"SO",202046,4653,51321,1,100,275247,1690.48,18645.43,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE,17.99
"SO",202047,4327,55648,1,100,275247,1572.04,20217.48,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE,19.25
"SO",202048,4746,60394,1,100,275247,1724.27,21941.75,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE,17.57
"SO",202049,5257,65651,1,100,275247,1909.92,23851.67,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE,20.03
"SO",202050,6082,71733,1,100,275247,2209.65,26061.32,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE,19.89
"SO",202051,6865,78598,1,100,275247,2494.12,28555.44,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-51",TRUE,TRUE,TRUE,TRUE,FALSE,17.19
"SO",202052,5275,83873,1,100,275247,1916.46,30471.9,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-52",TRUE,TRUE,TRUE,TRUE,FALSE,15.07
"SO",202053,4169,88042,1,100,275247,1514.64,31986.54,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-53",TRUE,TRUE,TRUE,TRUE,TRUE,18.18
